"","state_fips","age","gender","college_degree","white_non_hisp","hispanic","votereg","pol_identity","news_engaged","citizen","urban_resident","rural_resident","investor","evangelical","married","union_member","home_owner","income_bucket","military_service","parent","heterosexual","noaa_cost_pc","cdc_svi_socioecon","cdc_svi_demo","cdc_svi_race","cdc_svi_housing","climate_change_worry"
"7640","28",33,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Investor","Evangelical","Married","Non-Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.0282948935684017,0.832418292682927,0.662086585365854,0.794542682926829,0.648437804878049,"1"
"7641","48",54,"Female","No Degree","Non-White","Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"0"
"7642","42",22,"Male","No Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"1"
"7643","39",49,"Male","No Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00256478313409527,0.367661363636364,0.402190909090909,0.275798863636364,0.419513636363636,"0"
"7644","39",77,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Non-Military","Non-Parent","Heterosexual",0.00256478313409527,0.367661363636364,0.402190909090909,0.275798863636364,0.419513636363636,"1"
"7645","06",43,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"7646","06",76,"Male","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Non-Union","Non-Owner","$100,000 or more","Military","Non-Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"7647","12",71,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","$100,000 or more","Non-Military","Non-Parent","Non-Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"1"
"7648","05",66,"Female","No Degree","White","Non-Hispanic"," Unregistered","Republican","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Evangelical","Unmarried","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00777810930280287,0.636222666666667,0.710584,0.552954666666667,0.580853333333333,"1"
"7649","17",73,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Rural","Investor","Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Military","Non-Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"7650","25",54,"Male","Degree","Non-White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.0015134759717454,0.3052,0.322557142857143,0.577914285714286,0.574042857142857,"1"
"7651","55",25,"Female","No Degree","Non-White","Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Parent","Non-Heterosexual",0.00358661714291748,0.240263888888889,0.263075,0.296373611111111,0.363701388888889,"0"
"7652","48",57,"Male","No Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Military","Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"0"
"7653","48",53,"Male","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"0"
"7654","26",26,"Other","Degree","Non-White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00133703194589979,0.423030120481928,0.339973493975904,0.332143373493976,0.455825301204819,"1"
"7655","39",62,"Male","Degree","White","Non-Hispanic","Registered","Independent","Disengaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00256478313409527,0.367661363636364,0.402190909090909,0.275798863636364,0.419513636363636,"0"
"7656","04",57,"Female","No Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Rural","Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00141450951470102,0.75204,0.788126666666667,0.840153333333333,0.797093333333333,"1"
"7657","42",73,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"1"
"7658","36",69,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"1"
"7659","04",37,"Female","No Degree","White","Non-Hispanic"," Unregistered","Other","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","$60,000 - $99,999","Military","Non-Parent","Non-Heterosexual",0.00141450951470102,0.75204,0.788126666666667,0.840153333333333,0.797093333333333,"1"
"7660","42",34,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"1"
"7661","39",51,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Parent","Heterosexual",0.00256478313409527,0.367661363636364,0.402190909090909,0.275798863636364,0.419513636363636,"1"
"7662","06",34,"Female","No Degree","Non-White","Unknown","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"7663","17",40,"Male","No Degree","Non-White","Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"0"
"7664","33",57,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$30,000 - $59,999","Non-Military","Parent","Heterosexual",0.00164687448758358,0.27954,0.10526,0.22213,0.4825,"0"
"7665","17",28,"Male","No Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Non-Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"7666","41",66,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Non-Heterosexual",0.00294791495580053,0.549383333333333,0.579794444444444,0.524566666666667,0.678488888888889,"1"
"7667","12",65,"Male","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"1"
"7668","28",20,"Female","Degree","White","Non-Hispanic"," Unregistered","Independent","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Non-Heterosexual",0.0282948935684017,0.832418292682927,0.662086585365854,0.794542682926829,0.648437804878049,"1"
"7669","28",24,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Evangelical","Married","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.0282948935684017,0.832418292682927,0.662086585365854,0.794542682926829,0.648437804878049,"1"
"7670","12",56,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"1"
"7671","51",31,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Parent","Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"1"
"7672","47",46,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00564630322019238,0.651971578947368,0.549409473684211,0.362956842105263,0.431967368421053,"0"
"7673","28",40,"Female","Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.0282948935684017,0.832418292682927,0.662086585365854,0.794542682926829,0.648437804878049,"0"
"7674","48",72,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"7675","39",75,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00256478313409527,0.367661363636364,0.402190909090909,0.275798863636364,0.419513636363636,"0"
"7676","48",31,"Female","No Degree","Non-White","Unknown"," Unregistered","Other","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"7677","06",45,"Female","No Degree","White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Non-Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Non-Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"1"
"7678","51",31,"Female","Degree","Non-White","Hispanic"," Unregistered","Other","Disengaged","Non-Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Non-Military","Parent","Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"1"
"7679","40",89,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Married","Union","Non-Owner","Other","Non-Military","Non-Parent","Heterosexual",0.0107056595821421,0.641307792207792,0.750115584415584,0.677501298701299,0.509587012987013,"0"
"7680","42",72,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Unmarried","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"0"
"7681","51",22,"Male","No Degree","Non-White","Non-Hispanic"," Unregistered","Independent","Disengaged","Citizen","Urban","Non-Rural","Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"0"
"7682","49",62,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00108248204322006,0.337196551724138,0.471320689655172,0.42101724137931,0.308220689655172,"0"
"7683","55",39,"Male","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Parent","Heterosexual",0.00358661714291748,0.240263888888889,0.263075,0.296373611111111,0.363701388888889,"0"
"7684","21",64,"Male","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Non-Union","Non-Owner","$100,000 or more","Military","Non-Parent","Heterosexual",0.00601834699890368,0.573104166666667,0.529145,0.230761666666667,0.561058333333333,"1"
"7685","53",71,"Female","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00117107440316624,0.468507692307692,0.5441,0.587328205128205,0.5843,"1"
"7686","29",83,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Investor","Non-Evangelical","Married","Union","Non-Owner","$100,000 or more","Military","Non-Parent","Heterosexual",0.00886472337367179,0.557565217391304,0.474350434782609,0.263209565217391,0.459541739130435,"0"
